"","FID","Municipality","idarea","X","Date","n","base","typeI","typeII","typeIII","typeIV"
"2317","3","CARAMORAN",4,335,"2021-05-07",0,2.31135155612702,1.58095889275553,2.0699193094967,2.31146441445929,2.31096949553738
"2318","3","CARAMORAN",4,336,"2021-05-08",0,2.38060752439625,1.61257753839055,2.16708029836557,2.38054791144725,2.38024660723822
"2319","3","CARAMORAN",4,337,"2021-05-09",0,2.55113682966514,1.66931184748198,2.76258667848022,2.55096707599684,2.5520910282337
"2320","3","CARAMORAN",4,338,"2021-05-10",0,2.63583275834451,1.70566779933708,2.52158440477683,2.63580127353287,2.63818083226335
"2321","3","CARAMORAN",4,339,"2021-05-11",0,2.82315773974603,1.75889930793482,2.79514133418617,2.82284177042122,2.82303791542363
"2322","3","CARAMORAN",4,340,"2021-05-12",0,2.94117426401327,1.79429093435905,2.81909753055656,2.94003324337955,2.94107133398608
"2323","3","CARAMORAN",4,341,"2021-05-13",1,3.18777423518826,2.16835945840734,3.11448861791023,3.18736859883532,3.18489894805745
"2324","3","CARAMORAN",4,342,"2021-05-14",1,3.30650175448689,2.20947156779809,2.70952679277403,3.30619048081969,3.30442152260083
"2325","3","CARAMORAN",4,343,"2021-05-15",2,3.33254258270098,2.56935164736959,3.24001278242175,3.33178573091139,3.33378241288441
"2326","3","CARAMORAN",4,344,"2021-05-16",2,3.4448380311757,2.56571643062451,3.20160377266244,3.44449925778779,3.44588041851306
"2327","3","CARAMORAN",4,345,"2021-05-17",2,3.39008510213407,2.51559955368175,3.20103399022647,3.38878856628285,3.38968529846924
"2328","3","CARAMORAN",4,346,"2021-05-18",2,3.38112364189032,2.48726138497042,3.21895378224651,3.38034531868689,3.3805244483596
"2329","3","CARAMORAN",4,347,"2021-05-19",2,3.31148775341175,2.46141509023547,3.22500473698178,3.31192737093895,3.31087766943767
"2330","3","CARAMORAN",4,348,"2021-05-20",5,3.45196478038979,3.74822408651814,4.5991600403414,3.4525513938597,3.45324567832863
"2331","3","CARAMORAN",4,349,"2021-05-21",4,3.53407163182578,3.31066048314355,4.08232534538728,3.53441268706935,3.53717434925287
"2332","3","CARAMORAN",4,350,"2021-05-22",4,3.41920807057963,3.30625952948379,4.2607560953135,3.4205924059006,3.41904896317147
"2333","3","CARAMORAN",4,351,"2021-05-23",4,3.40022019507651,3.3447388689273,4.4742064293428,3.39970214281327,3.40012331827637
"2334","3","CARAMORAN",4,352,"2021-05-24",3,3.46559642604942,3.00092923983877,4.27646659326472,3.46489556259538,3.46267610033518
"2335","3","CARAMORAN",4,353,"2021-05-25",3,3.92074954549434,3.16094334775237,3.93295236179792,3.91992189806532,3.91845106798003
"2336","3","CARAMORAN",4,354,"2021-05-26",4,4.38597184321398,3.76369990399263,4.9275568448832,4.38531238347778,4.38776002626296
"2337","3","CARAMORAN",4,355,"2021-05-27",6,4.78597859258322,4.90858612531095,5.60949721903948,4.78554526812565,4.78749960258321
"2338","3","CARAMORAN",4,356,"2021-05-28",7,4.97848059015317,5.55037353336072,6.04197094057452,4.97787788326729,4.97786308476699
"2339","3","CARAMORAN",4,357,"2021-05-29",7,5.02433159360139,5.58881021758739,6.16253595004311,5.02364389794842,5.0232617283154
"2340","3","CARAMORAN",4,358,"2021-05-30",7,4.95188034122576,5.57387889892107,6.19189940853493,4.95203325749604,4.95056232753176
"2341","3","CARAMORAN",4,359,"2021-05-31",9,4.66966214896237,6.68046349178896,7.61283652465921,4.66988139072707,4.67132820856065
"2342","3","CARAMORAN",4,360,"2021-06-01",9,4.21190988908275,6.52400677212563,6.36758458918445,4.21320759144717,4.21568864882272
"2343","3","CARAMORAN",4,361,"2021-06-02",9,3.80022747205904,6.36417658910349,6.4970231785826,3.80270991052282,3.80006454725364
"2344","3","CARAMORAN",4,362,"2021-06-03",11,3.7971650239665,7.57108844353486,7.50468657973398,3.79838921765928,3.79698325755366
"2345","3","CARAMORAN",4,363,"2021-06-04",11,3.87550732185741,7.56611554962601,7.1114702394438,3.87671520366183,3.87207791126163
"2346","3","CARAMORAN",4,364,"2021-06-05",9,3.77042070181404,6.28345865061926,5.40681571198861,3.77108378099995,3.76815059034875
"2347","3","CARAMORAN",4,365,"2021-06-06",8,3.73278493484948,5.67017897821474,5.75784088266037,3.73230322805978,3.73427279908085
"2348","3","CARAMORAN",4,366,"2021-06-07",8,3.94149396104261,5.75169231777829,5.96499409137116,3.94092694624444,3.94276778279562
"2349","3","CARAMORAN",4,367,"2021-06-08",8,4.04563378153345,5.77542659046895,5.97016931805961,4.04535248665309,4.04511878334123
"2350","3","CARAMORAN",4,368,"2021-06-09",8,4.09767716187919,5.74624030280263,6.11793553852242,4.09709180482277,4.09684632132824
"2351","3","CARAMORAN",4,369,"2021-06-10",8,4.04426636238309,5.67627612665201,6.08804067488936,4.04375207445449,4.04326828735563
"2352","3","CARAMORAN",4,370,"2021-06-11",8,3.8989134306106,5.57574114133193,6.61529123933809,3.89838145072685,3.9002936590711
"2353","3","CARAMORAN",4,371,"2021-06-12",6,3.59564235582531,4.35184908906442,5.0369256266444,3.59441080677604,3.59883336232606
"2354","3","CARAMORAN",4,372,"2021-06-13",8,3.46115808092994,5.30420936105057,5.65888113023269,3.46065325180912,3.46086107396926
"2355","3","CARAMORAN",4,373,"2021-06-14",8,3.24382050525483,5.16994865901246,5.97750323795251,3.2453331787369,3.24356916057273
"2356","3","CARAMORAN",4,374,"2021-06-15",7,2.86898970192086,4.46867868482975,4.74508013112573,2.86957192191849,2.86646920270798
"2357","3","CARAMORAN",4,375,"2021-06-16",4,2.5600685871456,2.95516894425842,3.25811247973103,2.55993479556145,2.55852352447547
"2358","3","CARAMORAN",4,376,"2021-06-17",5,2.66862915807585,3.42973353645729,4.124916441275,2.66920508932939,2.66958459724201
"2359","3","CARAMORAN",4,377,"2021-06-18",5,2.83858517837536,3.53138090599761,4.1745661133801,2.83888286437079,2.83951126729158
"2360","3","CARAMORAN",4,378,"2021-06-19",5,3.15727116407945,3.70972522733065,4.33664305854255,3.15885643036154,3.15683294566736
"2361","3","CARAMORAN",4,379,"2021-06-20",5,3.47626572011672,3.88692784054792,5.05427191427202,3.47743254125585,3.47558934999978
"2362","3","CARAMORAN",4,380,"2021-06-21",6,3.9664572430953,4.60533329660829,5.80913967427381,3.96602210943773,3.96544631477834
"2363","3","CARAMORAN",4,381,"2021-06-22",6,4.28389472915097,4.79150557995586,6.60625720891998,4.28303176584631,4.28546620362761
"2364","3","CARAMORAN",4,382,"2021-06-23",4,4.58319163601814,3.95078519748739,5.49276223953611,4.58234737767316,4.58733353546574
"2365","3","CARAMORAN",4,383,"2021-06-24",4,5.38520883879137,4.19913054610813,6.56875517493194,5.38044998623063,5.38458906675144
"2366","3","CARAMORAN",4,384,"2021-06-25",7,6.12542633696091,6.10180458924032,8.52243022843336,6.12345131697226,6.12485543664004
"2367","3","CARAMORAN",4,385,"2021-06-26",6,6.45092207080574,5.71198622143723,7.49454726142394,6.44767388376055,6.44541702788914
"2368","3","CARAMORAN",4,386,"2021-06-27",6,6.724333034731,5.85958220158263,7.03981038588236,6.72181368454088,6.72073749744684
"2369","3","CARAMORAN",4,387,"2021-06-28",10,6.93042063092428,8.47588725881204,9.78424152404444,6.93163543186279,6.93380861538035
"2370","3","CARAMORAN",4,388,"2021-06-29",10,6.84836909281959,8.49990584124914,8.97226403071741,6.84914003665651,6.85082712420695
"2371","3","CARAMORAN",4,389,"2021-06-30",8,6.47645278531835,7.15728228974819,7.79217206449432,6.47673868653836,6.47575616927229
"2372","3","CARAMORAN",4,390,"2021-07-01",10,6.81283100401008,8.55354725628004,9.70192616699385,6.81224322301148,6.81120507646427
"2373","3","CARAMORAN",4,391,"2021-07-02",10,6.89286125478255,8.5926717182175,9.73316804840492,6.89208657358341,6.890551079146
"2374","3","CARAMORAN",4,392,"2021-07-03",11,6.38811070886782,9.21684988113462,10.0234105068728,6.38841854051657,6.39046270642848
"2375","3","CARAMORAN",4,393,"2021-07-04",8,6.10508125888787,7.19758167456474,7.90765873551027,6.10610436503562,6.1106362477033
"2376","3","CARAMORAN",4,394,"2021-07-05",9,6.26054533466179,7.87659391198818,8.56808559106469,6.26194784583875,6.25974434046441
"2377","3","CARAMORAN",4,395,"2021-07-06",9,6.18128873363066,7.88937461188345,8.68119196556765,6.18296710719811,6.18078083850112
"2378","3","CARAMORAN",4,396,"2021-07-07",5,6.10873106919203,5.48208986634647,6.43641812245864,6.10540968199531,6.10372351284582
"2379","3","CARAMORAN",4,397,"2021-07-08",6,6.95274058407316,6.25364542709088,7.04560887803414,6.94944541723527,6.94907556460735
"2380","3","CARAMORAN",4,398,"2021-07-09",9,7.60986180907748,8.35283390877332,9.82882285392581,7.61039364941915,7.61367982087194
"2381","3","CARAMORAN",4,399,"2021-07-10",8,7.80224021515312,7.83364654820954,8.25701414737705,7.79933002133821,7.80515846879136
"2382","3","CARAMORAN",4,400,"2021-07-11",8,7.93852079813343,7.93907789350606,8.14969668505226,7.93513905786564,7.93769340109674
"2383","3","CARAMORAN",4,401,"2021-07-12",13,8.25623176693746,11.5019303141581,11.3027789997019,8.25818766011104,8.25419120297274
"2384","3","CARAMORAN",4,402,"2021-07-13",13,7.98100247128834,11.4769296113071,10.7829548449643,7.98424076262685,7.97823001797629
"2385","3","CARAMORAN",4,403,"2021-07-14",12,7.39523460513152,10.6439030396445,10.1634099831919,7.39574250124769,7.39805797943646
"2386","3","CARAMORAN",4,404,"2021-07-15",13,7.38318732935975,11.3082863873948,9.64854185461969,7.38488429305741,7.38989152061504
"2387","3","CARAMORAN",4,405,"2021-07-16",14,7.24385588840679,11.9312537798613,9.9332891686877,7.24740322843588,7.24272079423171
"2388","3","CARAMORAN",4,406,"2021-07-17",11,6.25482356937846,9.49394818562882,8.0729945401262,6.26154166973838,6.25422044522737
"2389","3","CARAMORAN",4,407,"2021-07-18",9,5.57589363067137,7.88140105983488,6.09199661763215,5.57830546076616,5.5711127151912
"2390","3","CARAMORAN",4,408,"2021-07-19",9,4.8951352971347,7.58482653729125,5.542723552043,4.89663706537772,4.89236182081488
"2391","3","CARAMORAN",4,409,"2021-07-20",9,4.37422151074679,7.31233117414157,5.7423376279565,4.37585878686664,4.3761477164641
"2392","3","CARAMORAN",4,410,"2021-07-21",3,4.00099877649408,3.74623188566483,3.33408872433886,4.00048628749622,4.00260006682968
"2393","3","CARAMORAN",4,411,"2021-07-22",3,4.21256191280206,3.69806071757203,3.40486792578303,4.21498166007343,4.21204813518651
"2394","3","CARAMORAN",4,412,"2021-07-23",3,4.34819336072722,3.65197799580207,4.10450478449494,4.34906908139262,4.34727501575838
"2395","3","CARAMORAN",4,413,"2021-07-24",1,4.35351834032877,2.73315825505418,3.60454557904391,4.3505477809118,4.35232594906304
"2396","3","CARAMORAN",4,414,"2021-07-25",1,4.55030822892712,2.76495798226114,3.567121772856,4.54860045930363,4.55197221071482
"2397","3","CARAMORAN",4,415,"2021-07-26",1,4.89469198510635,2.83259981588234,3.55158419973164,4.89240821647693,4.89897925022753
"2398","3","CARAMORAN",4,416,"2021-07-27",0,4.84724427629801,2.44660010918688,3.38517195932269,4.8430052635965,4.84669053766727
"2399","3","CARAMORAN",4,417,"2021-07-28",0,4.90244563839207,2.46366734901954,3.24787884734654,4.90208807198482,4.90209475669258
"2400","3","CARAMORAN",4,418,"2021-07-29",1,5.26031170142404,2.92338279106102,3.31063735212076,5.2589825030171,5.25587491576645
"2401","3","CARAMORAN",4,419,"2021-07-30",1,5.31366980773428,2.96680375190123,3.49877949017561,5.31261549625419,5.31069371259814
"2402","3","CARAMORAN",4,420,"2021-07-31",1,5.04118607700773,2.97172588633369,3.7289080776167,5.04155851597838,5.04349327384302
"2403","3","CARAMORAN",4,421,"2021-08-01",1,4.92257263484364,2.97340510740351,2.97578477059414,4.92260582408675,4.92446063208963
"2404","3","CARAMORAN",4,422,"2021-08-02",2,4.71910485096666,3.37898743587979,3.04203846465265,4.72020700390387,4.71855560084163
"2405","3","CARAMORAN",4,423,"2021-08-03",2,4.44569550683144,3.33175388955338,3.34910790295931,4.44675609315847,4.44485870829195
"2406","3","CARAMORAN",4,424,"2021-08-04",2,4.24534646438002,3.28740775969993,3.13206464795143,4.24698223754221,4.24432479060794
"2407","3","CARAMORAN",4,425,"2021-08-05",2,4.64270492767267,3.36050467827329,3.07511227539447,4.64271773583059,4.64442822343232
"2408","3","CARAMORAN",4,426,"2021-08-06",2,5.0349876425426,3.43738015223325,3.00357451277776,5.0345643402567,5.0394070617184
"2409","3","CARAMORAN",4,427,"2021-08-07",2,5.02701162474899,3.45917070589032,2.92304857129268,5.02725288718193,5.02639109321718
"2410","3","CARAMORAN",4,428,"2021-08-08",2,5.1033826099704,3.48340449078016,2.81558186491596,5.10322701092133,5.10296761917007
"2411","3","CARAMORAN",4,429,"2021-08-09",3,5.4338757805312,4.00905769031661,2.87405392326114,5.43381110755757,5.42936911898697
"2412","3","CARAMORAN",4,430,"2021-08-10",3,5.52753115636434,4.04638990432085,3.08374165045206,5.52760832778999,5.52457426195677
"2413","3","CARAMORAN",4,431,"2021-08-11",2,5.61112474428898,3.61073702803299,3.29022704415416,5.61033187640697,5.61379936152263
"2414","3","CARAMORAN",4,432,"2021-08-12",2,5.92877979260572,3.68436864936329,3.23916379981518,5.92821349943885,5.93108304123114
"2415","3","CARAMORAN",4,433,"2021-08-13",2,6.04924344627086,3.71762354623191,3.34268202771424,6.04874297351509,6.0484858091811
"2416","3","CARAMORAN",4,434,"2021-08-14",3,5.88409216464817,4.17781101057555,3.87431173369145,5.8842955191353,5.88277315804928
"2417","3","CARAMORAN",4,435,"2021-08-15",3,5.65952789300415,4.12317068827097,3.93246328343389,5.65989652528025,5.65775639137412
"2418","3","CARAMORAN",4,436,"2021-08-16",2,5.64833925056599,3.60777221607984,3.44155519151577,5.64804207149604,5.65034487253249
"2419","3","CARAMORAN",4,437,"2021-08-17",1,5.49812381205509,3.11108086164064,3.00548215693894,5.49721382110445,5.50296077852007
"2420","3","CARAMORAN",4,438,"2021-08-18",0,5.12165116172279,2.67938438776728,2.75290599207466,5.12191331128026,5.12106176945729
"2421","3","CARAMORAN",4,439,"2021-08-19",0,5.38214117551435,2.72846247455358,2.74337343979086,5.38135842779826,5.38159557142671
"2422","3","CARAMORAN",4,440,"2021-08-20",0,5.52742121414042,2.74595306768347,2.48935699227325,5.5248927658193,5.52284729691981
"2423","3","CARAMORAN",4,441,"2021-08-21",0,5.38728995248336,2.71859839709651,2.6562751325372,5.38511163208531,5.38443020178579
"2424","3","CARAMORAN",4,442,"2021-08-22",2,5.45522845149961,3.5660358304762,3.09833052898484,5.45496241742698,5.45771546374698
"2425","3","CARAMORAN",4,443,"2021-08-23",3,5.18860898545704,3.98483523740244,3.14950796757406,5.18876327737498,5.19070473537408
"2426","3","CARAMORAN",4,444,"2021-08-24",3,4.93316915548645,3.91725077509348,2.8826923841401,4.93446161038124,4.93260016565752
"2427","3","CARAMORAN",4,445,"2021-08-25",3,4.7047940429862,3.85261358081502,3.05203575469417,4.70676360833963,4.70387474671397
"2428","3","CARAMORAN",4,446,"2021-08-26",4,4.86491927590699,4.34343314997192,3.49538498271669,4.86730421861041,4.86345850874072
"2429","3","CARAMORAN",4,447,"2021-08-27",4,5.04735736606787,4.35126138092023,3.28923160356626,5.04756929693903,5.04917343993405
"2430","3","CARAMORAN",4,448,"2021-08-28",4,5.12938589346946,4.33323519584326,3.1396396283838,5.13024905400423,5.13395752806516
"2431","3","CARAMORAN",4,449,"2021-08-29",4,5.27137217006922,4.35137314270585,3.34488376947904,5.27188681229366,5.27062918507005
"2432","3","CARAMORAN",4,450,"2021-08-30",4,5.47963264370141,4.40881735357624,3.32140050221243,5.47876712667331,5.47901629076695
"2433","3","CARAMORAN",4,451,"2021-08-31",2,5.47749545496026,3.47595954043972,2.63980081369745,5.47806503253092,5.47308989254673
"2434","3","CARAMORAN",4,452,"2021-09-01",1,5.59035291828158,3.09730116477421,3.12243013534623,5.59163646872589,5.58748341319554
"2435","3","CARAMORAN",4,453,"2021-09-02",1,5.91963391789208,3.20742150331774,3.50428296455226,5.91785416447693,5.92254205067139
"2436","3","CARAMORAN",4,454,"2021-09-03",2,6.81793094949175,3.86259488171314,4.30373574292792,6.81645970664653,6.82067215911057
"2437","3","CARAMORAN",4,455,"2021-09-04",1,7.55757240910152,3.5849643703143,4.23230084637932,7.55148159429591,7.55659086220071
"2438","3","CARAMORAN",4,456,"2021-09-05",2,8.02743080109136,4.21196342086063,4.79449293452551,8.02390269713247,8.0253487998917
"2439","3","CARAMORAN",4,457,"2021-09-06",3,8.31121725067482,4.85916556420759,5.66187930325308,8.31104706505925,8.3079624535663
"2440","3","CARAMORAN",4,458,"2021-09-07",4,8.22396225176154,5.49102075129806,5.36680773516369,8.22532287164413,8.22703807133828
"2441","3","CARAMORAN",4,459,"2021-09-08",4,8.32153117239444,5.58027351126411,5.41971545526918,8.32187678047155,8.32923633820257
"2442","3","CARAMORAN",4,460,"2021-09-09",9,9.751378159915,8.92197772182595,7.2079027187166,9.75580942439809,9.74934825246197
"2443","3","CARAMORAN",4,461,"2021-09-10",9,10.2342675386995,9.02314433612908,7.36796009844112,10.2388402153745,10.2326427837602
"2444","3","CARAMORAN",4,462,"2021-09-11",8,10.6604491249087,8.47822735098167,6.42798851740171,10.6578615630262,10.6519157969
"2445","3","CARAMORAN",4,463,"2021-09-12",14,11.3295904139767,12.8781394860884,9.79861216792593,11.3278523401696,11.3243427653251
"2446","3","CARAMORAN",4,464,"2021-09-13",14,11.2859603894278,12.8901310178271,9.80057193693916,11.2909644083345,11.2924735161641
"2447","3","CARAMORAN",4,465,"2021-09-14",13,10.6842589728723,12.0788864454123,9.93739402060204,10.6863868924788,10.688860652548
"2448","3","CARAMORAN",4,466,"2021-09-15",12,10.0460514538789,11.2773665870483,8.62802166074353,10.0552705666491,10.0450936618064
"2449","3","CARAMORAN",4,467,"2021-09-16",11,10.6779807257797,10.6125595825959,8.60947233560475,10.6809580813806,10.675047423025
"2450","3","CARAMORAN",4,468,"2021-09-17",13,10.9295225603502,12.0964526689621,9.79500088550222,10.9281332164387,10.9246449389764
"2451","3","CARAMORAN",4,469,"2021-09-18",8,9.80199365020551,8.47604862310311,7.29425016010094,9.79902449006189,9.80579146095031
"2452","3","CARAMORAN",4,470,"2021-09-19",8,10.0915801873362,8.48549561652749,7.49379370593593,10.0894252066638,10.100850288482
"2453","3","CARAMORAN",4,471,"2021-09-20",3,9.86864347764975,5.3372435032372,6.37851935105853,9.85660423991019,9.86663575369308
"2454","3","CARAMORAN",4,472,"2021-09-21",2,8.87830717252804,4.69958579738189,5.83812119639489,8.87578807288304,8.87716001780464
"2455","3","CARAMORAN",4,473,"2021-09-22",2,8.70243652019724,4.70479593588483,5.14884117605954,8.70742749328025,8.69582201963499
"2456","3","CARAMORAN",4,474,"2021-09-23",5,10.2221824371501,6.57504276653176,7.74856604299863,10.2291573902813,10.2175386141688
"2457","3","CARAMORAN",4,475,"2021-09-24",5,11.6198417235116,6.70653703615992,8.22001645815333,11.616538013553,11.6264801377256
"2458","3","CARAMORAN",4,476,"2021-09-25",4,11.4419234339454,6.10142830441511,9.80236013122182,11.4434181091972,11.4469528728364
"2459","3","CARAMORAN",4,477,"2021-09-26",3,11.5134031054515,5.49397641749573,8.84762597486604,11.5105075977126,11.512159119205
"2460","3","CARAMORAN",4,478,"2021-09-27",3,11.260622427768,5.41426057770016,8.43138807503153,11.2587403228292,11.2575073264405
"2461","3","CARAMORAN",4,479,"2021-09-28",3,10.3229981813183,5.29987109358377,7.81172456126189,10.3284254420387,10.3186581027594
"2462","3","CARAMORAN",4,480,"2021-09-29",3,10.2711706147355,5.26024076035976,7.16246321430322,10.2742531767387,10.2751437300706
"2463","3","CARAMORAN",4,481,"2021-09-30",2,10.899553310077,4.71842953757353,7.838664304789,10.8947753238546,10.9096489224852
"2464","3","CARAMORAN",4,482,"2021-10-01",6,11.2679526593375,7.05231256153075,8.83940973483976,11.2710319300275,11.2655666596984
"2465","3","CARAMORAN",4,483,"2021-10-02",8,11.4944900563038,8.33343053121247,9.55560782989128,11.4753082332073,11.4924619428949
"2466","3","CARAMORAN",4,484,"2021-10-03",8,10.1773623426583,8.21719792339196,7.55346708754198,10.1636434250119,10.1694476457552
"2467","3","CARAMORAN",4,485,"2021-10-04",8,9.97035097375452,8.20791351642013,8.65190171555991,9.95830807074933,9.96585561985628
"2468","3","CARAMORAN",4,486,"2021-10-05",8,11.0645068756825,8.39914756203599,9.22529682331208,11.0583210916911,11.0709073744667
"2469","3","CARAMORAN",4,487,"2021-10-06",26,13.0053960776056,22.6274547789944,19.7595146537175,13.0162486434038,13.0109091523615
"2470","3","CARAMORAN",4,488,"2021-10-07",26,13.8880624076807,22.8875471427304,19.3372534790671,13.896092384019,13.8866007415175
"2471","3","CARAMORAN",4,489,"2021-10-08",27,15.1377342374741,23.9849997812601,20.5250607644384,15.1405291309976,15.1332206706202
"2472","3","CARAMORAN",4,490,"2021-10-09",21,15.2064414064083,19.1303566946984,17.1874590802357,15.2011102186753,15.1990151931132
"2473","3","CARAMORAN",4,491,"2021-10-10",22,15.7153118909371,20.2062172194996,18.0723265914449,15.7160596881246,15.7217388363245
"2474","3","CARAMORAN",4,492,"2021-10-11",36,17.7919994705721,32.5406019540131,28.1665139563183,17.8156146664837,17.8089984921376
"2475","3","CARAMORAN",4,493,"2021-10-12",34,17.1101013717111,30.8846223898866,26.5550831258929,17.1402434520961,17.1061178110498
"2476","3","CARAMORAN",4,494,"2021-10-13",34,17.8290304982741,30.9919841548361,26.7267207442958,17.8810792004665,17.8257500441745
"2477","3","CARAMORAN",4,495,"2021-10-14",16,17.3610023670094,15.8666611406402,16.9474519481794,17.3333508650212,17.3475928245607
"2478","3","CARAMORAN",4,496,"2021-10-15",22,18.0554900961916,20.8796392972926,20.8869772053699,18.030996174968,18.0481878018332
"2479","3","CARAMORAN",4,497,"2021-10-16",26,19.0584585539459,24.3499151242451,23.5293916858119,19.06892782049,19.0709551978701
"2480","3","CARAMORAN",4,498,"2021-10-17",25,18.3454597923648,23.4805447340948,25.7488656791548,18.3331135587262,18.3534635654094
"2481","3","CARAMORAN",4,499,"2021-10-18",19,16.9019321696761,18.3757940279933,20.6923655919736,16.9120087808799,16.9002352407858
"2482","3","CARAMORAN",4,500,"2021-10-19",18,15.5730701762988,17.5148913052065,19.6340511347478,15.5900322680806,15.5686111451565
"2483","3","CARAMORAN",4,501,"2021-10-20",18,16.5176000202488,17.630339581598,19.4981315413723,16.5063850138742,16.5091189766069
"2484","3","CARAMORAN",4,502,"2021-10-21",18,17.2598537569498,17.7685541667408,21.2716801699066,17.2485458802674,17.2668938646335
"2485","3","CARAMORAN",4,503,"2021-10-22",25,19.1768344676013,23.7878114088437,26.4963790717808,19.183274148924,19.1953314366072
"2486","3","CARAMORAN",4,504,"2021-10-23",20,20.1600075890723,19.7207321172972,23.7030893443727,20.1183312618626,20.1547127908244
"2487","3","CARAMORAN",4,505,"2021-10-24",17,20.0594206984732,17.3038016926367,21.9864352732141,20.0107330368395,20.0556110715482
"2488","3","CARAMORAN",4,506,"2021-10-25",31,21.0021036127444,29.1547986623243,30.3519676708289,21.0450902667886,20.9858497310186
"2489","3","CARAMORAN",4,507,"2021-10-26",24,19.6005427662009,23.0295881602428,26.1525890697398,19.6296381871656,19.5927734979827
"2490","3","CARAMORAN",4,508,"2021-10-27",23,18.2037139106041,22.088627000471,24.9777984332565,18.2006163537794,18.2157820512851
"2491","3","CARAMORAN",4,509,"2021-10-28",23,19.763746782609,22.0938804734606,26.567218145195,19.7840315721382,19.7720592081593
"2492","3","CARAMORAN",4,510,"2021-10-29",23,19.6504488391925,22.0795211936328,24.4051274224937,19.608584422766,19.6484908438591
"2493","3","CARAMORAN",4,511,"2021-10-30",24,20.5916161362417,22.931053816973,25.1287799565454,20.5555706715838,20.5851078615014
"2494","3","CARAMORAN",4,512,"2021-10-31",26,19.8492014490544,24.535190596666,25.405596058289,19.8538248521477,19.8383802797241
"2495","3","CARAMORAN",4,513,"2021-11-01",38,19.1490081107109,34.9668574529871,33.7449698600565,19.1749750951559,19.1567280103248
"2496","3","CARAMORAN",4,514,"2021-11-02",23,17.9409129380954,21.8257430870592,23.6442662214202,17.9388545773536,17.9581787627567
"2497","3","CARAMORAN",4,515,"2021-11-03",23,16.7809687201985,21.7615275512547,22.9610853611494,16.8063984823694,16.7768867460146
"2498","3","CARAMORAN",4,516,"2021-11-04",23,16.8831774066253,21.7694918368851,23.604828809871,16.8472817234638,16.8800983553116
"2499","3","CARAMORAN",4,517,"2021-11-05",37,18.5418474111794,33.9911899398127,34.7786414075451,18.5947284252967,18.527730841026
"2500","3","CARAMORAN",4,518,"2021-11-06",37,17.9495035357967,33.9995091302235,34.5036469769286,17.9958991745301,17.9426420041128
"2501","3","CARAMORAN",4,519,"2021-11-07",33,18.8226886803197,30.501334874307,31.9092589368884,18.8043463117892,18.8351078514025
"2502","3","CARAMORAN",4,520,"2021-11-08",37,18.4818058774903,33.9673972242952,34.61887755008,18.5201394625451,18.4900092710131
"2503","3","CARAMORAN",4,521,"2021-11-09",22,16.3463563928704,20.8240104489442,23.4360375924079,16.3031303765446,16.344661644154
"2504","3","CARAMORAN",4,522,"2021-11-10",22,14.762403416608,20.711099969129,21.0982035298949,14.7386586691009,14.7581365797147
"2505","3","CARAMORAN",4,523,"2021-11-11",22,15.7255444027778,20.8114841569963,21.3800595740884,15.7150067355254,15.7174146008407
"2506","3","CARAMORAN",4,524,"2021-11-12",28,17.3012914252837,26.0439002600323,26.3568880038774,17.3137929703448,17.3081651753345
"2507","3","CARAMORAN",4,525,"2021-11-13",27,17.6976363431567,25.2216516173551,24.0329188874424,17.6954888081314,17.7145117850879
"2508","3","CARAMORAN",4,526,"2021-11-14",26,16.2776531274188,24.2257133971469,24.4528432234632,16.2948443015797,16.2735877523483
"2509","3","CARAMORAN",4,527,"2021-11-15",30,15.1429219922611,27.4588635254861,27.4121219003164,15.1690975205696,15.1401173573287
"2510","3","CARAMORAN",4,528,"2021-11-16",25,13.3887190749081,22.9199883075972,25.1738453553189,13.3934768362726,13.3787324977994
"2511","3","CARAMORAN",4,529,"2021-11-17",25,12.0636599735002,22.7048933171571,24.4163672219278,12.0684081414844,12.0588411323085
"2512","3","CARAMORAN",4,530,"2021-11-18",25,12.6324553980427,22.6392926357283,24.2911555645172,12.6350549714336,12.6401311299466
"2513","3","CARAMORAN",4,531,"2021-11-19",25,12.8501226660079,22.4932314566737,25.1107876924399,12.8468712828172,12.8559376301483
"2514","3","CARAMORAN",4,532,"2021-11-20",24,12.092410043449,21.3787379769528,22.534378219427,12.1190024441524,12.0910385124141
"2515","3","CARAMORAN",4,533,"2021-11-21",11,10.8693319190137,10.8041534481931,13.9833898750753,10.8642678446139,10.8661334068594
"2516","3","CARAMORAN",4,534,"2021-11-22",11,9.99898819823239,10.5500429526292,11.5436722707724,9.9856666693814,9.99420312104901
"2517","3","CARAMORAN",4,535,"2021-11-23",4,8.88535272131616,5.72323104320193,8.60798191505916,8.87647723680109,8.88852314160603
"2518","3","CARAMORAN",4,536,"2021-11-24",4,8.10948059795853,5.53983848842698,7.2246145999865,8.09995122572442,8.116857054594
"2519","3","CARAMORAN",4,537,"2021-11-25",10,8.06892994778822,9.17920702472198,9.94624242938106,8.05759518293523,8.06711673721396
"2520","3","CARAMORAN",4,538,"2021-11-26",13,7.63848036622533,11.0453904434911,11.757550740186,7.64425930715276,7.63719144989671
"2521","3","CARAMORAN",4,539,"2021-11-27",13,6.53407958899171,10.6590387589496,10.6920639237554,6.53475508940748,6.52919389484284
