,Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries,d_cases,n
2484,2023-06-10,BAGAMANOC,13.9396368,124.2878298,0,0,2,-2,0
2,2020-07-06,VIRAC,13.5803594,124.2312028,1,0,0,1,1
4,2020-07-10,VIRAC,13.5803594,124.2312028,2,0,0,2,3
5,2020-07-12,VIRAC,13.5803594,124.2312028,1,0,0,1,4
7,2020-07-16,VIRAC,13.5803594,124.2312028,1,0,0,1,5
9,2020-07-19,VIRAC,13.5803594,124.2312028,1,0,0,1,6
11,2020-07-24,VIRAC,13.5803594,124.2312028,1,0,0,1,7
14,2020-07-30,VIRAC,13.5803594,124.2312028,0,0,5,-5,2
16,2020-08-03,VIRAC,13.5803594,124.2312028,1,0,0,1,3
18,2020-08-04,VIRAC,13.5803594,124.2312028,1,0,0,1,4
26,2020-08-10,VIRAC,13.5803594,124.2312028,3,0,1,2,6
29,2020-08-14,VIRAC,13.5803594,124.2312028,1,0,1,0,6
35,2020-08-16,VIRAC,13.5803594,124.2312028,3,0,1,2,8
39,2020-08-21,VIRAC,13.5803594,124.2312028,1,0,0,1,9
42,2020-08-22,VIRAC,13.5803594,124.2312028,1,0,0,1,10
44,2020-08-23,VIRAC,13.5803594,124.2312028,2,0,3,-1,9
48,2020-08-25,VIRAC,13.5803594,124.2312028,1,0,0,1,10
49,2020-08-27,VIRAC,13.5803594,124.2312028,1,0,0,1,11
50,2020-08-28,VIRAC,13.5803594,124.2312028,3,0,0,3,14
51,2020-08-29,VIRAC,13.5803594,124.2312028,1,0,0,1,15
54,2020-08-30,VIRAC,13.5803594,124.2312028,1,0,4,-3,12
56,2020-08-31,VIRAC,13.5803594,124.2312028,2,0,0,2,14
57,2020-09-04,VIRAC,13.5803594,124.2312028,1,0,0,1,15
58,2020-09-05,VIRAC,13.5803594,124.2312028,2,0,0,2,17
61,2020-09-06,VIRAC,13.5803594,124.2312028,0,0,6,-6,11
65,2020-09-08,VIRAC,13.5803594,124.2312028,3,0,0,3,14
67,2020-09-10,VIRAC,13.5803594,124.2312028,2,0,0,2,16
70,2020-09-12,VIRAC,13.5803594,124.2312028,2,0,0,2,18
71,2020-09-13,VIRAC,13.5803594,124.2312028,1,0,4,-3,15
75,2020-09-14,VIRAC,13.5803594,124.2312028,0,1,0,-1,14
76,2020-09-15,VIRAC,13.5803594,124.2312028,1,0,0,1,15
78,2020-09-18,VIRAC,13.5803594,124.2312028,1,0,0,1,16
80,2020-09-20,VIRAC,13.5803594,124.2312028,0,0,4,-4,12
85,2020-09-22,VIRAC,13.5803594,124.2312028,4,0,0,4,16
87,2020-09-23,VIRAC,13.5803594,124.2312028,1,0,0,1,17
88,2020-09-24,VIRAC,13.5803594,124.2312028,4,0,0,4,21
94,2020-09-27,VIRAC,13.5803594,124.2312028,2,0,8,-6,15
96,2020-10-02,VIRAC,13.5803594,124.2312028,0,1,0,-1,14
99,2020-10-04,VIRAC,13.5803594,124.2312028,1,0,7,-6,8
101,2020-10-06,VIRAC,13.5803594,124.2312028,2,0,0,2,10
103,2020-10-09,VIRAC,13.5803594,124.2312028,1,0,1,0,10
107,2020-10-11,VIRAC,13.5803594,124.2312028,1,0,4,-3,7
108,2020-10-13,VIRAC,13.5803594,124.2312028,2,0,0,2,9
109,2020-10-15,VIRAC,13.5803594,124.2312028,0,0,2,-2,7
110,2020-10-16,VIRAC,13.5803594,124.2312028,1,0,1,0,7
120,2020-10-23,VIRAC,13.5803594,124.2312028,1,0,0,1,8
122,2020-10-25,VIRAC,13.5803594,124.2312028,1,0,4,-3,5
126,2020-10-28,VIRAC,13.5803594,124.2312028,1,0,0,1,6
129,2020-11-01,VIRAC,13.5803594,124.2312028,0,0,3,-3,3
134,2020-11-03,VIRAC,13.5803594,124.2312028,1,0,0,1,4
138,2020-11-08,VIRAC,13.5803594,124.2312028,0,0,2,-2,2
143,2020-11-15,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
144,2020-11-16,VIRAC,13.5803594,124.2312028,1,0,0,1,2
146,2020-11-21,VIRAC,13.5803594,124.2312028,2,0,0,2,4
147,2020-11-22,VIRAC,13.5803594,124.2312028,0,0,1,-1,3
149,2020-11-24,VIRAC,13.5803594,124.2312028,2,0,0,2,5
150,2020-11-29,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
152,2020-12-06,VIRAC,13.5803594,124.2312028,1,0,2,-1,3
154,2020-12-13,VIRAC,13.5803594,124.2312028,0,0,2,-2,1
157,2020-12-15,VIRAC,13.5803594,124.2312028,2,0,0,2,3
158,2020-12-17,VIRAC,13.5803594,124.2312028,2,0,0,2,5
159,2020-12-19,VIRAC,13.5803594,124.2312028,1,0,0,1,6
160,2020-12-20,VIRAC,13.5803594,124.2312028,0,0,1,-1,5
163,2020-12-22,VIRAC,13.5803594,124.2312028,3,0,0,3,8
164,2020-12-23,VIRAC,13.5803594,124.2312028,1,0,0,1,9
170,2021-01-03,VIRAC,13.5803594,124.2312028,0,0,5,-5,4
175,2021-01-10,VIRAC,13.5803594,124.2312028,0,0,4,-4,0
176,2021-01-13,VIRAC,13.5803594,124.2312028,2,0,0,2,2
179,2021-01-14,VIRAC,13.5803594,124.2312028,6,0,0,6,8
182,2021-01-15,VIRAC,13.5803594,124.2312028,1,0,0,1,9
184,2021-01-17,VIRAC,13.5803594,124.2312028,2,0,0,2,11
187,2021-01-24,VIRAC,13.5803594,124.2312028,2,0,5,-3,8
190,2021-01-26,VIRAC,13.5803594,124.2312028,3,0,0,3,11
191,2021-01-28,VIRAC,13.5803594,124.2312028,1,1,0,0,11
195,2021-01-31,VIRAC,13.5803594,124.2312028,5,0,5,0,11
198,2021-02-02,VIRAC,13.5803594,124.2312028,1,0,0,1,12
200,2021-02-05,VIRAC,13.5803594,124.2312028,1,0,0,1,13
204,2021-02-07,VIRAC,13.5803594,124.2312028,0,0,2,-2,11
205,2021-02-09,VIRAC,13.5803594,124.2312028,1,0,0,1,12
206,2021-02-13,VIRAC,13.5803594,124.2312028,1,0,0,1,13
207,2021-02-14,VIRAC,13.5803594,124.2312028,3,0,9,-6,7
214,2021-02-17,VIRAC,13.5803594,124.2312028,1,0,0,1,8
216,2021-02-18,VIRAC,13.5803594,124.2312028,1,0,0,1,9
217,2021-02-19,VIRAC,13.5803594,124.2312028,2,0,0,2,11
219,2021-02-21,VIRAC,13.5803594,124.2312028,0,0,2,-2,9
224,2021-02-22,VIRAC,13.5803594,124.2312028,2,0,0,2,11
226,2021-02-25,VIRAC,13.5803594,124.2312028,1,0,0,1,12
227,2021-02-26,VIRAC,13.5803594,124.2312028,1,0,0,1,13
229,2021-02-27,VIRAC,13.5803594,124.2312028,1,0,0,1,14
231,2021-02-28,VIRAC,13.5803594,124.2312028,0,0,4,-4,10
236,2021-03-01,VIRAC,13.5803594,124.2312028,3,0,0,3,13
243,2021-03-06,VIRAC,13.5803594,124.2312028,3,0,0,3,16
244,2021-03-07,VIRAC,13.5803594,124.2312028,0,0,3,-3,13
249,2021-03-08,VIRAC,13.5803594,124.2312028,2,0,0,2,15
253,2021-03-10,VIRAC,13.5803594,124.2312028,2,0,0,2,17
256,2021-03-13,VIRAC,13.5803594,124.2312028,1,0,0,1,18
258,2021-03-14,VIRAC,13.5803594,124.2312028,0,0,5,-5,13
259,2021-03-15,VIRAC,13.5803594,124.2312028,1,0,0,1,14
261,2021-03-19,VIRAC,13.5803594,124.2312028,1,0,0,1,15
264,2021-03-21,VIRAC,13.5803594,124.2312028,0,0,5,-5,10
267,2021-03-22,VIRAC,13.5803594,124.2312028,2,0,0,2,12
273,2021-03-27,VIRAC,13.5803594,124.2312028,0,0,1,-1,11
274,2021-03-28,VIRAC,13.5803594,124.2312028,0,0,5,-5,6
279,2021-03-29,VIRAC,13.5803594,124.2312028,2,0,0,2,8
282,2021-03-30,VIRAC,13.5803594,124.2312028,1,0,0,1,9
283,2021-04-01,VIRAC,13.5803594,124.2312028,2,0,0,2,11
287,2021-04-03,VIRAC,13.5803594,124.2312028,4,0,0,4,15
291,2021-04-04,VIRAC,13.5803594,124.2312028,1,0,2,-1,14
293,2021-04-07,VIRAC,13.5803594,124.2312028,1,0,0,1,15
296,2021-04-08,VIRAC,13.5803594,124.2312028,1,0,0,1,16
304,2021-04-11,VIRAC,13.5803594,124.2312028,1,0,2,-1,15
310,2021-04-15,VIRAC,13.5803594,124.2312028,1,0,0,1,16
317,2021-04-18,VIRAC,13.5803594,124.2312028,0,0,9,-9,7
322,2021-04-19,VIRAC,13.5803594,124.2312028,1,0,1,0,7
325,2021-04-21,VIRAC,13.5803594,124.2312028,0,0,2,-2,5
332,2021-04-23,VIRAC,13.5803594,124.2312028,1,0,1,0,5
337,2021-04-25,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
342,2021-04-27,VIRAC,13.5803594,124.2312028,2,0,0,2,6
344,2021-04-28,VIRAC,13.5803594,124.2312028,0,0,1,-1,5
350,2021-04-29,VIRAC,13.5803594,124.2312028,1,0,0,1,6
355,2021-05-02,VIRAC,13.5803594,124.2312028,0,0,1,-1,5
362,2021-05-04,VIRAC,13.5803594,124.2312028,2,0,0,2,7
369,2021-05-06,VIRAC,13.5803594,124.2312028,0,0,1,-1,6
372,2021-05-07,VIRAC,13.5803594,124.2312028,1,0,0,1,7
376,2021-05-08,VIRAC,13.5803594,124.2312028,1,0,1,0,7
389,2021-05-11,VIRAC,13.5803594,124.2312028,4,0,0,4,11
390,2021-05-12,VIRAC,13.5803594,124.2312028,0,0,2,-2,9
396,2021-05-13,VIRAC,13.5803594,124.2312028,3,0,0,3,12
403,2021-05-15,VIRAC,13.5803594,124.2312028,2,0,1,1,13
407,2021-05-16,VIRAC,13.5803594,124.2312028,2,0,0,2,15
412,2021-05-17,VIRAC,13.5803594,124.2312028,1,0,1,0,15
417,2021-05-18,VIRAC,13.5803594,124.2312028,2,0,0,2,17
420,2021-05-19,VIRAC,13.5803594,124.2312028,0,0,4,-4,13
424,2021-05-20,VIRAC,13.5803594,124.2312028,3,0,0,3,16
428,2021-05-21,VIRAC,13.5803594,124.2312028,4,0,0,4,20
431,2021-05-22,VIRAC,13.5803594,124.2312028,1,1,3,-3,17
439,2021-05-24,VIRAC,13.5803594,124.2312028,2,0,4,-2,15
441,2021-05-25,VIRAC,13.5803594,124.2312028,6,0,0,6,21
453,2021-05-26,VIRAC,13.5803594,124.2312028,3,0,2,1,22
455,2021-05-27,VIRAC,13.5803594,124.2312028,5,0,0,5,27
459,2021-05-28,VIRAC,13.5803594,124.2312028,2,0,3,-1,26
465,2021-05-29,VIRAC,13.5803594,124.2312028,4,0,4,0,26
467,2021-05-30,VIRAC,13.5803594,124.2312028,1,0,0,1,27
475,2021-05-31,VIRAC,13.5803594,124.2312028,4,1,4,-1,26
479,2021-06-01,VIRAC,13.5803594,124.2312028,0,0,3,-3,23
480,2021-06-02,VIRAC,13.5803594,124.2312028,0,0,6,-6,17
488,2021-06-03,VIRAC,13.5803594,124.2312028,3,0,1,2,19
491,2021-06-04,VIRAC,13.5803594,124.2312028,4,0,0,4,23
494,2021-06-05,VIRAC,13.5803594,124.2312028,0,0,5,-5,18
495,2021-06-06,VIRAC,13.5803594,124.2312028,0,0,2,-2,16
501,2021-06-07,VIRAC,13.5803594,124.2312028,8,0,3,5,21
511,2021-06-09,VIRAC,13.5803594,124.2312028,7,0,4,3,24
513,2021-06-10,VIRAC,13.5803594,124.2312028,2,0,1,1,25
517,2021-06-12,VIRAC,13.5803594,124.2312028,1,0,6,-5,20
522,2021-06-13,VIRAC,13.5803594,124.2312028,4,0,0,4,24
528,2021-06-15,VIRAC,13.5803594,124.2312028,2,0,8,-6,18
533,2021-06-16,VIRAC,13.5803594,124.2312028,0,0,9,-9,9
540,2021-06-17,VIRAC,13.5803594,124.2312028,9,0,0,9,18
543,2021-06-19,VIRAC,13.5803594,124.2312028,3,0,1,2,20
549,2021-06-21,VIRAC,13.5803594,124.2312028,11,0,3,8,28
555,2021-06-23,VIRAC,13.5803594,124.2312028,0,0,2,-2,26
559,2021-06-24,VIRAC,13.5803594,124.2312028,15,0,0,15,41
565,2021-06-25,VIRAC,13.5803594,124.2312028,5,0,0,5,46
572,2021-06-26,VIRAC,13.5803594,124.2312028,3,0,7,-4,42
578,2021-06-27,VIRAC,13.5803594,124.2312028,1,0,1,0,42
585,2021-06-28,VIRAC,13.5803594,124.2312028,4,0,2,2,44
590,2021-06-30,VIRAC,13.5803594,124.2312028,0,0,10,-10,34
596,2021-07-01,VIRAC,13.5803594,124.2312028,9,1,0,8,42
601,2021-07-02,VIRAC,13.5803594,124.2312028,3,0,0,3,45
605,2021-07-03,VIRAC,13.5803594,124.2312028,2,0,15,-13,32
611,2021-07-04,VIRAC,13.5803594,124.2312028,2,0,5,-3,29
618,2021-07-05,VIRAC,13.5803594,124.2312028,7,0,3,4,33
625,2021-07-06,VIRAC,13.5803594,124.2312028,0,0,1,-1,32
630,2021-07-07,VIRAC,13.5803594,124.2312028,0,0,4,-4,28
635,2021-07-08,VIRAC,13.5803594,124.2312028,15,0,0,15,43
659,2021-07-10,VIRAC,13.5803594,124.2312028,1,0,9,-8,35
661,2021-07-11,VIRAC,13.5803594,124.2312028,0,0,2,-2,33
668,2021-07-12,VIRAC,13.5803594,124.2312028,3,0,2,1,34
673,2021-07-13,VIRAC,13.5803594,124.2312028,0,0,2,-2,32
676,2021-07-14,VIRAC,13.5803594,124.2312028,0,0,7,-7,25
684,2021-07-15,VIRAC,13.5803594,124.2312028,1,0,0,1,26
689,2021-07-16,VIRAC,13.5803594,124.2312028,1,0,0,1,27
697,2021-07-17,VIRAC,13.5803594,124.2312028,1,0,14,-13,14
709,2021-07-18,VIRAC,13.5803594,124.2312028,2,0,1,1,15
710,2021-07-19,VIRAC,13.5803594,124.2312028,0,0,1,-1,14
716,2021-07-20,VIRAC,13.5803594,124.2312028,0,0,2,-2,12
722,2021-07-21,VIRAC,13.5803594,124.2312028,0,0,2,-2,10
728,2021-07-22,VIRAC,13.5803594,124.2312028,13,0,1,12,22
734,2021-07-23,VIRAC,13.5803594,124.2312028,3,0,0,3,25
737,2021-07-24,VIRAC,13.5803594,124.2312028,2,0,1,1,26
742,2021-07-25,VIRAC,13.5803594,124.2312028,3,0,0,3,29
749,2021-07-26,VIRAC,13.5803594,124.2312028,3,0,1,2,31
755,2021-07-27,VIRAC,13.5803594,124.2312028,0,0,3,-3,28
761,2021-07-29,VIRAC,13.5803594,124.2312028,6,0,0,6,34
768,2021-07-30,VIRAC,13.5803594,124.2312028,0,1,1,-2,32
769,2021-07-31,VIRAC,13.5803594,124.2312028,2,0,13,-11,21
778,2021-08-01,VIRAC,13.5803594,124.2312028,2,0,1,1,22
779,2021-08-02,VIRAC,13.5803594,124.2312028,1,0,3,-2,20
786,2021-08-03,VIRAC,13.5803594,124.2312028,0,0,2,-2,18
791,2021-08-04,VIRAC,13.5803594,124.2312028,0,0,3,-3,15
798,2021-08-05,VIRAC,13.5803594,124.2312028,10,0,0,10,25
800,2021-08-06,VIRAC,13.5803594,124.2312028,4,0,0,4,29
809,2021-08-07,VIRAC,13.5803594,124.2312028,1,0,6,-5,24
819,2021-08-09,VIRAC,13.5803594,124.2312028,9,0,2,7,31
822,2021-08-10,VIRAC,13.5803594,124.2312028,1,0,2,-1,30
826,2021-08-11,VIRAC,13.5803594,124.2312028,0,0,1,-1,29
830,2021-08-12,VIRAC,13.5803594,124.2312028,2,0,0,2,31
834,2021-08-13,VIRAC,13.5803594,124.2312028,1,0,1,0,31
835,2021-08-14,VIRAC,13.5803594,124.2312028,5,0,11,-6,25
843,2021-08-15,VIRAC,13.5803594,124.2312028,1,0,1,0,25
848,2021-08-16,VIRAC,13.5803594,124.2312028,2,0,1,1,26
856,2021-08-17,VIRAC,13.5803594,124.2312028,1,0,0,1,27
863,2021-08-18,VIRAC,13.5803594,124.2312028,1,0,10,-9,18
873,2021-08-19,VIRAC,13.5803594,124.2312028,2,0,0,2,20
875,2021-08-20,VIRAC,13.5803594,124.2312028,4,0,0,4,24
877,2021-08-21,VIRAC,13.5803594,124.2312028,1,0,2,-1,23
884,2021-08-22,VIRAC,13.5803594,124.2312028,6,0,2,4,27
893,2021-08-23,VIRAC,13.5803594,124.2312028,1,0,5,-4,23
898,2021-08-24,VIRAC,13.5803594,124.2312028,0,0,1,-1,22
900,2021-08-25,VIRAC,13.5803594,124.2312028,0,0,2,-2,20
904,2021-08-26,VIRAC,13.5803594,124.2312028,7,0,0,7,27
908,2021-08-27,VIRAC,13.5803594,124.2312028,5,0,2,3,30
916,2021-08-28,VIRAC,13.5803594,124.2312028,7,0,2,5,35
920,2021-08-29,VIRAC,13.5803594,124.2312028,5,0,3,2,37
927,2021-08-30,VIRAC,13.5803594,124.2312028,5,0,4,1,38
930,2021-08-31,VIRAC,13.5803594,124.2312028,2,0,4,-2,36
938,2021-09-01,VIRAC,13.5803594,124.2312028,1,0,1,0,36
949,2021-09-03,VIRAC,13.5803594,124.2312028,10,0,0,10,46
952,2021-09-04,VIRAC,13.5803594,124.2312028,7,0,6,1,47
963,2021-09-05,VIRAC,13.5803594,124.2312028,7,0,6,1,48
971,2021-09-06,VIRAC,13.5803594,124.2312028,8,0,7,1,49
979,2021-09-07,VIRAC,13.5803594,124.2312028,0,0,5,-5,44
981,2021-09-08,VIRAC,13.5803594,124.2312028,0,0,6,-6,38
986,2021-09-09,VIRAC,13.5803594,124.2312028,11,0,1,10,48
998,2021-09-11,VIRAC,13.5803594,124.2312028,3,0,1,2,50
1008,2021-09-12,VIRAC,13.5803594,124.2312028,9,0,10,-1,49
1013,2021-09-13,VIRAC,13.5803594,124.2312028,9,0,7,2,51
1020,2021-09-14,VIRAC,13.5803594,124.2312028,1,0,5,-4,47
1030,2021-09-15,VIRAC,13.5803594,124.2312028,0,0,9,-9,38
1037,2021-09-16,VIRAC,13.5803594,124.2312028,7,0,0,7,45
1045,2021-09-17,VIRAC,13.5803594,124.2312028,3,0,1,2,47
1056,2021-09-18,VIRAC,13.5803594,124.2312028,5,0,13,-8,39
1060,2021-09-19,VIRAC,13.5803594,124.2312028,11,0,1,10,49
1064,2021-09-20,VIRAC,13.5803594,124.2312028,3,0,1,2,51
1071,2021-09-21,VIRAC,13.5803594,124.2312028,0,0,8,-8,43
1079,2021-09-22,VIRAC,13.5803594,124.2312028,0,0,9,-9,34
1083,2021-09-23,VIRAC,13.5803594,124.2312028,18,1,1,16,50
1091,2021-09-24,VIRAC,13.5803594,124.2312028,9,0,0,9,59
1101,2021-09-25,VIRAC,13.5803594,124.2312028,2,0,7,-5,54
1107,2021-09-26,VIRAC,13.5803594,124.2312028,2,0,2,0,54
1118,2021-09-27,VIRAC,13.5803594,124.2312028,11,0,5,6,60
1124,2021-09-28,VIRAC,13.5803594,124.2312028,0,1,13,-14,46
1136,2021-09-30,VIRAC,13.5803594,124.2312028,19,0,0,19,65
1146,2021-10-01,VIRAC,13.5803594,124.2312028,22,0,19,3,68
1150,2021-10-02,VIRAC,13.5803594,124.2312028,8,0,0,8,76
1161,2021-10-03,VIRAC,13.5803594,124.2312028,2,0,19,-17,59
1162,2021-10-04,VIRAC,13.5803594,124.2312028,0,0,2,-2,57
1164,2021-10-05,VIRAC,13.5803594,124.2312028,8,0,0,8,65
1173,2021-10-06,VIRAC,13.5803594,124.2312028,14,0,0,14,79
1177,2021-10-07,VIRAC,13.5803594,124.2312028,1,0,1,0,79
1184,2021-10-08,VIRAC,13.5803594,124.2312028,14,0,0,14,93
1191,2021-10-09,VIRAC,13.5803594,124.2312028,21,0,26,-5,88
1202,2021-10-10,VIRAC,13.5803594,124.2312028,11,0,23,-12,76
1211,2021-10-11,VIRAC,13.5803594,124.2312028,20,0,0,20,96
1219,2021-10-12,VIRAC,13.5803594,124.2312028,3,0,15,-12,84
1226,2021-10-13,VIRAC,13.5803594,124.2312028,20,1,0,19,103
1230,2021-10-14,VIRAC,13.5803594,124.2312028,1,0,0,1,104
1235,2021-10-15,VIRAC,13.5803594,124.2312028,8,0,12,-4,100
1247,2021-10-16,VIRAC,13.5803594,124.2312028,12,0,0,12,112
1255,2021-10-17,VIRAC,13.5803594,124.2312028,5,0,18,-13,99
1262,2021-10-18,VIRAC,13.5803594,124.2312028,25,0,21,4,103
1274,2021-10-19,VIRAC,13.5803594,124.2312028,1,0,22,-21,82
1286,2021-10-20,VIRAC,13.5803594,124.2312028,4,0,0,4,86
1292,2021-10-21,VIRAC,13.5803594,124.2312028,1,0,1,0,86
1302,2021-10-22,VIRAC,13.5803594,124.2312028,8,0,0,8,94
1308,2021-10-23,VIRAC,13.5803594,124.2312028,23,0,21,2,96
1318,2021-10-24,VIRAC,13.5803594,124.2312028,3,0,8,-5,91
1323,2021-10-25,VIRAC,13.5803594,124.2312028,11,0,11,0,91
1339,2021-10-26,VIRAC,13.5803594,124.2312028,0,0,7,-7,84
1341,2021-10-27,VIRAC,13.5803594,124.2312028,0,0,22,-22,62
1351,2021-10-28,VIRAC,13.5803594,124.2312028,21,0,0,21,83
1356,2021-10-29,VIRAC,13.5803594,124.2312028,1,0,1,0,83
1371,2021-10-30,VIRAC,13.5803594,124.2312028,16,0,6,10,93
1380,2021-10-31,VIRAC,13.5803594,124.2312028,8,0,9,-1,92
1384,2021-11-01,VIRAC,13.5803594,124.2312028,9,0,22,-13,79
1400,2021-11-02,VIRAC,13.5803594,124.2312028,2,0,6,-4,75
1406,2021-11-03,VIRAC,13.5803594,124.2312028,0,1,8,-9,66
1416,2021-11-05,VIRAC,13.5803594,124.2312028,16,1,0,15,81
1426,2021-11-06,VIRAC,13.5803594,124.2312028,4,0,19,-15,66
1429,2021-11-07,VIRAC,13.5803594,124.2312028,9,0,1,8,74
1440,2021-11-08,VIRAC,13.5803594,124.2312028,13,0,18,-5,69
1449,2021-11-09,VIRAC,13.5803594,124.2312028,0,0,6,-6,63
1459,2021-11-10,VIRAC,13.5803594,124.2312028,0,0,11,-11,52
1468,2021-11-11,VIRAC,13.5803594,124.2312028,9,0,2,7,59
1475,2021-11-12,VIRAC,13.5803594,124.2312028,6,0,1,5,64
1484,2021-11-13,VIRAC,13.5803594,124.2312028,3,0,0,3,67
1494,2021-11-14,VIRAC,13.5803594,124.2312028,6,0,15,-9,58
1502,2021-11-15,VIRAC,13.5803594,124.2312028,12,1,3,8,66
1507,2021-11-16,VIRAC,13.5803594,124.2312028,0,0,10,-10,56
1518,2021-11-17,VIRAC,13.5803594,124.2312028,0,0,12,-12,44
1521,2021-11-18,VIRAC,13.5803594,124.2312028,9,0,0,9,53
1535,2021-11-19,VIRAC,13.5803594,124.2312028,8,0,0,8,61
1540,2021-11-20,VIRAC,13.5803594,124.2312028,7,0,8,-1,60
1546,2021-11-21,VIRAC,13.5803594,124.2312028,2,0,7,-5,55
1559,2021-11-22,VIRAC,13.5803594,124.2312028,1,0,3,-2,53
1565,2021-11-23,VIRAC,13.5803594,124.2312028,0,0,5,-5,48
1574,2021-11-24,VIRAC,13.5803594,124.2312028,0,0,12,-12,36
1576,2021-11-25,VIRAC,13.5803594,124.2312028,5,0,0,5,41
1586,2021-11-26,VIRAC,13.5803594,124.2312028,0,1,0,-1,40
1595,2021-11-27,VIRAC,13.5803594,124.2312028,0,0,9,-9,31
1604,2021-11-28,VIRAC,13.5803594,124.2312028,2,0,9,-7,24
1606,2021-11-29,VIRAC,13.5803594,124.2312028,0,0,4,-4,20
1613,2021-11-30,VIRAC,13.5803594,124.2312028,0,0,1,-1,19
1614,2021-12-01,VIRAC,13.5803594,124.2312028,1,0,1,0,19
1621,2021-12-04,VIRAC,13.5803594,124.2312028,0,1,3,-4,15
1623,2021-12-05,VIRAC,13.5803594,124.2312028,0,0,1,-1,14
1626,2021-12-06,VIRAC,13.5803594,124.2312028,1,0,0,1,15
1631,2021-12-08,VIRAC,13.5803594,124.2312028,3,0,1,2,17
1636,2021-12-10,VIRAC,13.5803594,124.2312028,0,0,1,-1,16
1637,2021-12-11,VIRAC,13.5803594,124.2312028,0,0,1,-1,15
1642,2021-12-15,VIRAC,13.5803594,124.2312028,0,0,1,-1,14
1645,2021-12-18,VIRAC,13.5803594,124.2312028,0,0,3,-3,11
1653,2021-12-27,VIRAC,13.5803594,124.2312028,0,1,0,-1,10
1655,2021-12-31,VIRAC,13.5803594,124.2312028,1,0,0,1,11
1656,2022-01-01,VIRAC,13.5803594,124.2312028,0,0,1,-1,10
1659,2022-01-03,VIRAC,13.5803594,124.2312028,0,0,1,-1,9
1661,2022-01-05,VIRAC,13.5803594,124.2312028,1,0,0,1,10
1662,2022-01-06,VIRAC,13.5803594,124.2312028,2,0,0,2,12
1669,2022-01-07,VIRAC,13.5803594,124.2312028,1,0,1,0,12
1674,2022-01-09,VIRAC,13.5803594,124.2312028,2,0,0,2,14
1679,2022-01-10,VIRAC,13.5803594,124.2312028,6,0,0,6,20
1681,2022-01-11,VIRAC,13.5803594,124.2312028,1,0,0,1,21
1684,2022-01-12,VIRAC,13.5803594,124.2312028,0,0,1,-1,20
1690,2022-01-13,VIRAC,13.5803594,124.2312028,17,0,0,17,37
1697,2022-01-14,VIRAC,13.5803594,124.2312028,5,0,0,5,42
1706,2022-01-15,VIRAC,13.5803594,124.2312028,7,0,2,5,47
1708,2022-01-16,VIRAC,13.5803594,124.2312028,8,0,0,8,55
1722,2022-01-17,VIRAC,13.5803594,124.2312028,7,0,1,6,61
1727,2022-01-18,VIRAC,13.5803594,124.2312028,1,0,1,0,61
1734,2022-01-19,VIRAC,13.5803594,124.2312028,16,0,5,11,72
1742,2022-01-20,VIRAC,13.5803594,124.2312028,1,0,7,-6,66
1747,2022-01-21,VIRAC,13.5803594,124.2312028,3,0,0,3,69
1761,2022-01-22,VIRAC,13.5803594,124.2312028,8,0,14,-6,63
1764,2022-01-23,VIRAC,13.5803594,124.2312028,4,0,6,-2,61
1780,2022-01-24,VIRAC,13.5803594,124.2312028,2,0,4,-2,59
1784,2022-01-25,VIRAC,13.5803594,124.2312028,5,0,7,-2,57
1794,2022-01-26,VIRAC,13.5803594,124.2312028,11,0,5,6,63
1805,2022-01-27,VIRAC,13.5803594,124.2312028,24,0,4,20,83
1811,2022-01-28,VIRAC,13.5803594,124.2312028,4,0,1,3,86
1824,2022-01-29,VIRAC,13.5803594,124.2312028,5,0,15,-10,76
1829,2022-01-30,VIRAC,13.5803594,124.2312028,4,0,5,-1,75
1840,2022-01-31,VIRAC,13.5803594,124.2312028,1,0,5,-4,71
1847,2022-02-01,VIRAC,13.5803594,124.2312028,2,0,7,-5,66
1854,2022-02-02,VIRAC,13.5803594,124.2312028,4,0,5,-1,65
1860,2022-02-03,VIRAC,13.5803594,124.2312028,0,0,2,-2,63
1871,2022-02-04,VIRAC,13.5803594,124.2312028,5,0,0,5,68
1881,2022-02-05,VIRAC,13.5803594,124.2312028,1,0,23,-22,46
1884,2022-02-06,VIRAC,13.5803594,124.2312028,5,0,16,-11,35
1892,2022-02-07,VIRAC,13.5803594,124.2312028,3,0,0,3,38
1901,2022-02-08,VIRAC,13.5803594,124.2312028,0,0,6,-6,32
1911,2022-02-09,VIRAC,13.5803594,124.2312028,2,0,3,-1,31
1913,2022-02-10,VIRAC,13.5803594,124.2312028,1,0,1,0,31
1921,2022-02-12,VIRAC,13.5803594,124.2312028,2,0,5,-3,28
1926,2022-02-13,VIRAC,13.5803594,124.2312028,1,0,1,0,28
1929,2022-02-14,VIRAC,13.5803594,124.2312028,0,0,3,-3,25
1934,2022-02-15,VIRAC,13.5803594,124.2312028,0,0,2,-2,23
1938,2022-02-16,VIRAC,13.5803594,124.2312028,2,0,8,-6,17
1946,2022-02-18,VIRAC,13.5803594,124.2312028,2,0,0,2,19
1948,2022-02-19,VIRAC,13.5803594,124.2312028,1,0,2,-1,18
