,Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries
324,2021-11-22,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
325,2021-11-27,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0
326,2022-01-16,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0
327,2022-01-23,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
328,2022-01-28,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,9.0
329,2022-02-02,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
330,2022-02-05,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0
331,2022-02-07,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
332,2022-02-19,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
333,2022-03-13,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
334,2022-04-15,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
335,2022-09-28,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
336,2023-05-01,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
337,2023-05-07,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
338,2023-05-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
339,2023-05-19,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
340,2023-05-22,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
341,2023-05-24,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
342,2023-05-26,CARAMORAN,13.9838351,124.1338718,3.0,0.0,1.0
343,2023-05-27,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
344,2023-06-03,CARAMORAN,13.9838351,124.1338718,4.0,0.0,0.0
345,2023-06-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
346,2023-08-04,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
347,2023-09-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
348,2023-10-01,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
349,2023-12-07,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
350,2023-12-14,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
351,2020-07-08,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
352,2020-08-04,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
353,2020-08-29,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
354,2020-09-12,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
355,2020-10-16,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
356,2021-02-14,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
357,2021-03-06,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
358,2021-03-25,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
359,2021-04-01,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
360,2021-04-08,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
361,2021-04-10,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
362,2021-04-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
363,2021-04-23,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
364,2021-05-13,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
365,2021-05-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
366,2021-05-20,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
367,2021-05-26,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
368,2021-05-27,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
369,2021-05-28,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
370,2021-05-29,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0
371,2021-05-31,CARAMORAN,13.9838351,124.1338718,3.0,0.0,1.0
372,2021-06-03,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
373,2021-06-07,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0
374,2021-06-09,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0
375,2021-06-13,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
376,2021-06-15,CARAMORAN,13.9838351,124.1338718,2.0,0.0,3.0
377,2021-06-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
378,2021-06-21,CARAMORAN,13.9838351,124.1338718,2.0,0.0,1.0
379,2021-06-25,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
380,2021-06-28,CARAMORAN,13.9838351,124.1338718,4.0,0.0,0.0
381,2021-07-01,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
382,2021-07-03,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
383,2021-07-05,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
384,2021-07-08,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
385,2021-07-09,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
386,2021-07-12,CARAMORAN,13.9838351,124.1338718,6.0,0.0,1.0
387,2021-07-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
388,2021-07-16,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
389,2021-07-18,CARAMORAN,13.9838351,124.1338718,1.0,0.0,3.0
390,2021-07-29,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
391,2021-08-02,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
392,2021-08-07,CARAMORAN,13.9838351,124.1338718,1.0,0.0,1.0
393,2021-08-09,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
394,2021-08-14,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
395,2021-08-22,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
396,2021-08-23,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
397,2021-08-26,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
398,2021-09-03,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
399,2021-09-05,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
400,2021-09-06,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
401,2021-09-07,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
402,2021-09-09,CARAMORAN,13.9838351,124.1338718,5.0,0.0,0.0
403,2021-09-12,CARAMORAN,13.9838351,124.1338718,6.0,0.0,0.0
404,2021-09-17,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
405,2021-09-23,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
406,2021-09-30,CARAMORAN,13.9838351,124.1338718,1.0,0.0,2.0
407,2021-10-01,CARAMORAN,13.9838351,124.1338718,5.0,0.0,1.0
408,2021-10-02,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
409,2021-10-06,CARAMORAN,13.9838351,124.1338718,18.0,0.0,0.0
410,2021-10-08,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
411,2021-10-10,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
412,2021-10-11,CARAMORAN,13.9838351,124.1338718,14.0,0.0,0.0
413,2021-10-15,CARAMORAN,13.9838351,124.1338718,6.0,0.0,0.0
414,2021-10-16,CARAMORAN,13.9838351,124.1338718,4.0,0.0,0.0
415,2021-10-18,CARAMORAN,13.9838351,124.1338718,8.0,0.0,14.0
416,2021-10-22,CARAMORAN,13.9838351,124.1338718,7.0,0.0,0.0
417,2021-10-23,CARAMORAN,13.9838351,124.1338718,2.0,0.0,7.0
418,2021-10-24,CARAMORAN,13.9838351,124.1338718,1.0,0.0,4.0
419,2021-10-25,CARAMORAN,13.9838351,124.1338718,14.0,0.0,0.0
420,2021-10-30,CARAMORAN,13.9838351,124.1338718,8.0,0.0,7.0
421,2021-10-31,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
422,2021-11-01,CARAMORAN,13.9838351,124.1338718,13.0,0.0,1.0
423,2021-11-05,CARAMORAN,13.9838351,124.1338718,14.0,0.0,0.0
424,2021-11-07,CARAMORAN,13.9838351,124.1338718,4.0,0.0,8.0
425,2021-11-08,CARAMORAN,13.9838351,124.1338718,4.0,0.0,0.0
426,2021-11-12,CARAMORAN,13.9838351,124.1338718,6.0,0.0,0.0
427,2021-11-13,CARAMORAN,13.9838351,124.1338718,12.0,0.0,13.0
428,2021-11-15,CARAMORAN,13.9838351,124.1338718,7.0,0.0,3.0
429,2021-11-20,CARAMORAN,13.9838351,124.1338718,3.0,0.0,4.0
430,2021-11-25,CARAMORAN,13.9838351,124.1338718,6.0,0.0,0.0
431,2021-11-26,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
432,2021-11-28,CARAMORAN,13.9838351,124.1338718,1.0,0.0,3.0
433,2021-12-04,CARAMORAN,13.9838351,124.1338718,1.0,1.0,0.0
434,2021-12-15,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
435,2021-12-23,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
436,2021-12-31,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
437,2022-01-06,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
438,2022-01-13,CARAMORAN,13.9838351,124.1338718,5.0,0.0,0.0
439,2022-01-15,CARAMORAN,13.9838351,124.1338718,4.0,0.0,1.0
440,2022-01-16,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
441,2022-01-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
442,2022-01-20,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
443,2022-01-21,CARAMORAN,13.9838351,124.1338718,2.0,0.0,5.0
444,2022-01-22,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
445,2022-01-23,CARAMORAN,13.9838351,124.1338718,3.0,0.0,2.0
446,2022-01-24,CARAMORAN,13.9838351,124.1338718,2.0,0.0,1.0
447,2022-01-25,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
448,2022-01-26,CARAMORAN,13.9838351,124.1338718,1.0,0.0,2.0
449,2022-01-27,CARAMORAN,13.9838351,124.1338718,5.0,0.0,1.0
450,2022-01-28,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
451,2022-01-29,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
452,2022-01-30,CARAMORAN,13.9838351,124.1338718,1.0,0.0,3.0
453,2022-02-02,CARAMORAN,13.9838351,124.1338718,3.0,0.0,4.0
454,2022-02-04,CARAMORAN,13.9838351,124.1338718,1.0,0.0,1.0
455,2022-02-06,CARAMORAN,13.9838351,124.1338718,2.0,0.0,2.0
456,2022-02-09,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
457,2022-02-13,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
458,2022-03-04,CARAMORAN,13.9838351,124.1338718,2.0,0.0,2.0
459,2022-03-13,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
460,2022-04-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
461,2022-07-07,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
462,2022-07-15,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
463,2022-07-21,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
464,2022-07-31,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
465,2022-08-03,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
466,2022-08-05,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
467,2022-08-14,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
468,2022-08-20,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
469,2022-08-25,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
470,2022-08-28,CARAMORAN,13.9838351,124.1338718,1.0,0.0,1.0
471,2022-09-02,CARAMORAN,13.9838351,124.1338718,1.0,0.0,1.0
472,2022-10-01,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
473,2022-10-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
474,2021-07-17,CARAMORAN,13.9838351,124.1338718,0.0,1.0,2.0
475,2021-08-18,CARAMORAN,13.9838351,124.1338718,0.0,1.0,0.0
476,2022-03-20,CARAMORAN,13.9838351,124.1338718,0.0,1.0,0.0
477,2023-05-09,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
478,2023-05-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
479,2023-05-28,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
480,2023-05-30,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
481,2023-06-02,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
482,2023-06-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,5.0
483,2023-06-11,CARAMORAN,13.9838351,124.1338718,0.0,0.0,4.0
484,2023-06-26,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
485,2023-08-13,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
486,2023-09-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
487,2023-10-10,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
488,2023-12-15,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
489,2023-12-23,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
490,2020-07-30,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
491,2020-08-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
492,2020-09-20,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
493,2020-09-27,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
494,2020-10-25,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
495,2021-02-28,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
496,2021-03-13,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
497,2021-03-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
498,2021-04-11,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
499,2021-04-18,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
500,2021-04-22,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
501,2021-04-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
502,2021-05-01,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
503,2021-05-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
504,2021-05-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
505,2021-06-05,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
506,2021-06-06,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
507,2021-06-12,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
508,2021-06-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
509,2021-06-23,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
510,2021-06-26,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
511,2021-06-30,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
512,2021-07-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
513,2021-07-07,CARAMORAN,13.9838351,124.1338718,0.0,0.0,4.0
514,2021-07-10,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
515,2021-07-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
516,2021-07-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,6.0
517,2021-07-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
518,2021-07-27,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
519,2021-08-11,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
520,2021-08-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
521,2021-08-17,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
522,2021-08-31,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
523,2021-09-01,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
524,2021-09-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
525,2021-09-11,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
526,2021-09-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
527,2021-09-15,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
528,2021-09-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
529,2021-09-18,CARAMORAN,13.9838351,124.1338718,0.0,0.0,5.0
530,2021-09-20,CARAMORAN,13.9838351,124.1338718,0.0,0.0,5.0
531,2021-09-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
532,2021-09-25,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
533,2021-09-26,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
534,2021-10-09,CARAMORAN,13.9838351,124.1338718,0.0,0.0,6.0
535,2021-10-12,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
536,2021-10-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,18.0
537,2021-10-17,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
538,2021-10-19,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
539,2021-10-26,CARAMORAN,13.9838351,124.1338718,0.0,0.0,7.0
540,2021-10-27,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
541,2021-11-02,CARAMORAN,13.9838351,124.1338718,0.0,0.0,15.0
542,2021-11-09,CARAMORAN,13.9838351,124.1338718,0.0,0.0,15.0
543,2021-11-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
544,2021-11-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,5.0
545,2021-11-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,13.0
546,2021-11-23,CARAMORAN,13.9838351,124.1338718,0.0,0.0,7.0
547,2021-12-03,CARAMORAN,13.9838351,124.1338718,0.0,0.0,6.0
548,2021-12-05,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
549,2021-12-08,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
550,2021-12-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
551,2021-12-25,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
552,2022-01-01,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
553,2022-01-09,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
554,2022-01-31,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
555,2022-02-01,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
556,2022-02-05,CARAMORAN,13.9838351,124.1338718,0.0,0.0,5.0
557,2022-02-07,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
558,2022-02-08,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
559,2022-02-11,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
560,2022-02-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
561,2022-02-15,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
562,2022-02-18,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
563,2022-02-19,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
564,2022-02-23,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
565,2022-04-25,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
566,2022-07-17,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
567,2022-07-25,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
568,2022-07-30,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
569,2022-08-09,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
570,2022-08-13,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
571,2022-08-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
572,2022-09-07,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
573,2022-09-12,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
574,2022-10-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
575,2022-11-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
576,2023-03-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
577,2023-05-07,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
578,2023-05-21,GIGMOTO,13.7786693,124.3911728,7.0,0.0,0.0
579,2023-05-27,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
580,2023-06-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
581,2023-12-24,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
582,2020-07-19,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
583,2020-10-28,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
584,2020-11-01,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
585,2020-12-21,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
586,2021-05-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
587,2021-05-26,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
588,2021-06-24,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
589,2021-06-25,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
590,2021-07-08,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
591,2021-07-18,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
592,2021-07-26,GIGMOTO,13.7786693,124.3911728,3.0,0.0,0.0
593,2021-08-05,GIGMOTO,13.7786693,124.3911728,3.0,0.0,0.0
594,2021-08-12,GIGMOTO,13.7786693,124.3911728,4.0,0.0,0.0
595,2021-08-13,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
596,2021-08-15,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
597,2021-08-17,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
598,2021-08-19,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
599,2021-08-21,GIGMOTO,13.7786693,124.3911728,1.0,0.0,4.0
600,2021-08-22,GIGMOTO,13.7786693,124.3911728,1.0,0.0,2.0
601,2021-08-27,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
602,2021-08-28,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
603,2021-09-03,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
604,2021-09-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
605,2021-09-06,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
606,2021-09-12,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
607,2021-09-29,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
608,2021-10-07,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
609,2021-10-10,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
610,2021-10-15,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
611,2021-10-17,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
612,2021-10-19,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
613,2021-10-22,GIGMOTO,13.7786693,124.3911728,3.0,0.0,0.0
614,2021-10-23,GIGMOTO,13.7786693,124.3911728,5.0,0.0,1.0
615,2021-10-25,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
616,2021-10-28,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
617,2021-10-31,GIGMOTO,13.7786693,124.3911728,1.0,0.0,5.0
618,2021-11-01,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
619,2021-11-06,GIGMOTO,13.7786693,124.3911728,5.0,0.0,1.0
620,2021-11-07,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
621,2021-11-08,GIGMOTO,13.7786693,124.3911728,9.0,0.0,1.0
622,2021-11-11,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
623,2021-11-12,GIGMOTO,13.7786693,124.3911728,5.0,0.0,0.0
624,2021-11-14,GIGMOTO,13.7786693,124.3911728,1.0,0.0,3.0
625,2021-11-15,GIGMOTO,13.7786693,124.3911728,3.0,0.0,4.0
626,2021-11-19,GIGMOTO,13.7786693,124.3911728,5.0,0.0,0.0
627,2021-11-20,GIGMOTO,13.7786693,124.3911728,2.0,0.0,6.0
628,2021-11-21,GIGMOTO,13.7786693,124.3911728,3.0,0.0,1.0
629,2021-11-22,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
630,2021-11-25,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
631,2021-11-28,GIGMOTO,13.7786693,124.3911728,3.0,0.0,3.0
632,2021-12-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
633,2021-12-08,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
634,2021-12-12,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
635,2022-01-12,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
636,2022-01-15,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
637,2022-01-16,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
638,2022-01-21,GIGMOTO,13.7786693,124.3911728,3.0,0.0,0.0
639,2022-01-24,GIGMOTO,13.7786693,124.3911728,2.0,0.0,1.0
640,2022-01-26,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
641,2022-01-28,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
642,2022-01-30,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
643,2022-02-06,GIGMOTO,13.7786693,124.3911728,1.0,0.0,2.0
644,2022-02-07,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
645,2022-02-16,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
646,2022-02-18,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
647,2022-02-25,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
648,2022-07-25,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
649,2022-07-31,GIGMOTO,13.7786693,124.3911728,3.0,0.0,0.0
650,2022-08-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,1.0
651,2022-08-05,GIGMOTO,13.7786693,124.3911728,4.0,0.0,0.0
652,2022-08-10,GIGMOTO,13.7786693,124.3911728,1.0,0.0,3.0
653,2022-08-11,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
654,2022-08-12,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
655,2022-08-13,GIGMOTO,13.7786693,124.3911728,2.0,0.0,1.0
656,2022-08-14,GIGMOTO,13.7786693,124.3911728,2.0,0.0,2.0
657,2022-08-15,GIGMOTO,13.7786693,124.3911728,1.0,0.0,2.0
658,2022-08-17,GIGMOTO,13.7786693,124.3911728,2.0,0.0,0.0
659,2022-09-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
660,2022-09-18,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
661,2024-01-01,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
662,2023-05-16,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
663,2023-05-29,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
