"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII","typeIV"
"4210",502006000,"Pandan",6,"2022-07-14",1,4.55973739828155,0.480514392836881,0.343193377233897,0.308730005674542,0.480649587151429,0.480572187871429
"4211",502006000,"Pandan",6,"2022-07-15",1,4.55973739828155,0.521906036891599,0.361879244865691,0.334377573548149,0.522042597714135,0.522147060130165
"4212",502006000,"Pandan",6,"2022-07-16",1,4.55973739828155,0.555162166655579,0.379025758864201,0.337190057484382,0.55534293024806,0.555618565065993
"4213",502006000,"Pandan",6,"2022-07-17",1,4.55973739828155,0.581900532742228,0.392946405029312,0.360771132029326,0.582060589903144,0.582148736121334
"4214",502006000,"Pandan",6,"2022-07-18",1,4.55973739828155,0.601571857001458,0.404780541689012,0.356644180194283,0.601847712152651,0.601883947833128
"4215",502006000,"Pandan",6,"2022-07-19",1,4.55973739828155,0.616698108592902,0.416328487002037,0.392544718588115,0.617075708841152,0.617149172862167
"4216",502006000,"Pandan",6,"2022-07-20",1,4.55973739828155,0.661688459195769,0.437379010632311,0.43236034262586,0.662032820824847,0.661922057795047
"4217",502006000,"Pandan",6,"2022-07-21",1,4.55973739828155,0.730752641838209,0.459803500419249,0.463248128203608,0.730923585400071,0.731039824778889
"4218",502006000,"Pandan",6,"2022-07-22",1,4.55973739828155,0.793347338151943,0.478055904501158,0.521772333393046,0.793527760761462,0.793636215212807
"4219",502006000,"Pandan",6,"2022-07-23",1,4.55973739828155,0.829188688819171,0.490765048876836,0.536240674107321,0.829421110785408,0.829055014006415
"4220",502006000,"Pandan",6,"2022-07-24",1,4.55973739828155,0.824451464779777,0.495789518645637,0.519713204896747,0.824736510934229,0.824589950872311
"4221",502006000,"Pandan",6,"2022-07-25",1,4.55973739828155,0.792644362525869,0.4929364217684,0.488773743248222,0.793006659089291,0.792717678563636
"4222",502006000,"Pandan",6,"2022-07-26",1,4.55973739828155,0.763201644421635,0.489218971315425,0.48031780082777,0.763574743312064,0.763549789276598
